년월,시도명,읍면동명,업종명,이용금액,총 유동인구,데이터기준일자
2018-01,제주시,조천읍,건강보조식품 소매업,4700000,22137393.64,2020-12-15
2018-01,제주시,일도2동,중식 음식점업,21004100,30822257.35,2020-12-15
2018-01,제주시,일도2동,일식 음식점업,117259200,30822257.35,2020-12-15
2018-01,제주시,일도2동,일반유흥 주점업,224442800,30822257.35,2020-12-15
2018-01,제주시,일도2동,육류 소매업,75423840,30822257.35,2020-12-15
2018-01,제주시,일도2동,욕탕업,870516,30822257.35,2020-12-15
2018-01,제주시,일도2동,여행사업,41094020,30822257.35,2020-12-15
2018-01,제주시,일도2동,여관업,20878000,30822257.35,2020-12-15
2018-01,제주시,일도2동,전시 및 행사 대행업,1183000,30822257.35,2020-12-15
2018-01,제주시,조천읍,골프장 운영업,232407550,22137393.64,2020-12-15
2018-01,제주시,조천읍,과실 및 채소 소매업,30393900,22137393.64,2020-12-15
2018-01,제주시,조천읍,관광 민예품 및 선물용품 소매업,33753750,22137393.64,2020-12-15
2018-01,제주시,조천읍,일반유흥 주점업,7148900,22137393.64,2020-12-15
2018-01,제주시,조천읍,육류 소매업,67415766,22137393.64,2020-12-15
2018-01,제주시,조천읍,욕탕업,16570500,22137393.64,2020-12-15
2018-01,제주시,조천읍,여관업,155220089,22137393.64,2020-12-15
2018-01,제주시,조천읍,스포츠 및 레크레이션 용품 임대업,26294300,22137393.64,2020-12-15
2018-01,제주시,조천읍,슈퍼마켓,300342400,22137393.64,2020-12-15
2018-01,제주시,조천읍,수산물 소매업,16682000,22137393.64,2020-12-15
2018-01,제주시,조천읍,서양식 음식점업,80982390,22137393.64,2020-12-15
2018-01,제주시,조천읍,빵 및 과자류 소매업,61479244,22137393.64,2020-12-15
2018-01,제주시,조천읍,비알콜 음료점업,11594160,22137393.64,2020-12-15
2018-01,제주시,조천읍,기타음식료품위주종합소매업,129905950,22137393.64,2020-12-15
2018-01,제주시,조천읍,기타 주점업,5042000,22137393.64,2020-12-15
2018-01,제주시,조천읍,기타 외국식 음식점업,17643500,22137393.64,2020-12-15
2018-01,제주시,조천읍,그외 기타 종합 소매업,193469290,22137393.64,2020-12-15
2018-01,제주시,조천읍,그외 기타 스포츠시설 운영업,893800,22137393.64,2020-12-15
2018-01,제주시,한경면,수산물 소매업,13975500,6465975.054,2020-12-15
2018-01,제주시,일도2동,스포츠 및 레크레이션 용품 임대업,61441300,30822257.35,2020-12-15
2018-01,제주시,한경면,슈퍼마켓,83486100,6465975.054,2020-12-15
2018-01,제주시,한경면,여관업,4050900,6465975.054,2020-12-15
2018-01,제주시,화북동,빵 및 과자류 소매업,63808182,26071733.11,2020-12-15
2018-01,제주시,화북동,비알콜 음료점업,3871500,26071733.11,2020-12-15
2018-01,제주시,화북동,기타음식료품위주종합소매업,106000,26071733.11,2020-12-15
2018-01,제주시,화북동,기타 주점업,16060000,26071733.11,2020-12-15
2018-01,제주시,화북동,기타 외국식 음식점업,51527100,26071733.11,2020-12-15
2018-01,제주시,화북동,기타 대형 종합 소매업,356929640,26071733.11,2020-12-15
2018-01,제주시,화북동,서양식 음식점업,16526200,26071733.11,2020-12-15
2018-01,제주시,화북동,그외 기타 종합 소매업,1000000,26071733.11,2020-12-15
2018-01,제주시,화북동,과실 및 채소 소매업,69835880,26071733.11,2020-12-15
2018-01,제주시,화북동,건강보조식품 소매업,13151280,26071733.11,2020-12-15
2018-01,제주시,한림읍,휴양콘도 운영업,20978600,21344447.95,2020-12-15
2018-01,제주시,한림읍,화장품 및 방향제 소매업,10080410,21344447.95,2020-12-15
2018-01,제주시,한림읍,한식 음식점업,1077945231,21344447.95,2020-12-15
2018-01,제주시,한림읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",27979300,21344447.95,2020-12-15
2018-01,제주시,화북동,관광 민예품 및 선물용품 소매업,1522500,26071733.11,2020-12-15
2018-01,제주시,한림읍,체인화 편의점,228850314,21344447.95,2020-12-15
2018-01,제주시,화북동,수산물 소매업,9650000,26071733.11,2020-12-15
2018-01,제주시,화북동,스포츠 및 레크레이션 용품 임대업,14693100,26071733.11,2020-12-15
2018-01,제주시,화북동,화장품 및 방향제 소매업,22610050,26071733.11,2020-12-15
2018-01,제주시,화북동,한식 음식점업,648790153,26071733.11,2020-12-15
2018-01,제주시,화북동,"피자, 햄버거, 샌드위치 및 유사 음식점업",49011030,26071733.11,2020-12-15
2018-01,제주시,화북동,체인화 편의점,152611180,26071733.11,2020-12-15
2018-01,제주시,화북동,차량용 주유소 운영업,705134156,26071733.11,2020-12-15
2018-01,제주시,화북동,차량용 가스 충전업,91710393,26071733.11,2020-12-15
2018-01,제주시,화북동,슈퍼마켓,197076510,26071733.11,2020-12-15
2018-01,제주시,화북동,중식 음식점업,25651400,26071733.11,2020-12-15
2018-01,제주시,화북동,자동차 임대업,3231167,26071733.11,2020-12-15
2018-01,제주시,화북동,일식 음식점업,5378000,26071733.11,2020-12-15
2018-01,제주시,화북동,육류 소매업,40198538,26071733.11,2020-12-15
2018-01,제주시,화북동,욕탕업,38457500,26071733.11,2020-12-15
2018-01,제주시,화북동,여행사업,45108520,26071733.11,2020-12-15
2018-01,제주시,화북동,여관업,50000,26071733.11,2020-12-15
2018-01,제주시,화북동,전시 및 행사 대행업,200000,26071733.11,2020-12-15
2018-01,제주시,한림읍,차량용 주유소 운영업,649073785,21344447.95,2020-12-15
2018-01,제주시,한림읍,차량용 가스 충전업,74268460,21344447.95,2020-12-15
2018-01,제주시,한림읍,중식 음식점업,60650700,21344447.95,2020-12-15
2018-01,제주시,한림읍,골프장 운영업,135280984,21344447.95,2020-12-15
2018-01,제주시,한림읍,건강보조식품 소매업,3204100,21344447.95,2020-12-15
2018-01,제주시,한경면,휴양콘도 운영업,887000,6465975.054,2020-12-15
2018-01,제주시,한경면,화장품 및 방향제 소매업,94000,6465975.054,2020-12-15
2018-01,제주시,한경면,한식 음식점업,258442400,6465975.054,2020-12-15
2018-01,제주시,한경면,"피자, 햄버거, 샌드위치 및 유사 음식점업",17274800,6465975.054,2020-12-15
2018-01,제주시,한림읍,과실 및 채소 소매업,51412400,21344447.95,2020-12-15
2018-01,제주시,한경면,체인화 편의점,49336430,6465975.054,2020-12-15
2018-01,제주시,한경면,차량용 가스 충전업,16714320,6465975.054,2020-12-15
2018-01,제주시,한경면,중식 음식점업,18934500,6465975.054,2020-12-15
2018-01,제주시,한경면,전시 및 행사 대행업,17106800,6465975.054,2020-12-15
2018-01,제주시,한경면,일식 음식점업,11169100,6465975.054,2020-12-15
2018-01,제주시,한경면,육류 소매업,224000,6465975.054,2020-12-15
2018-01,제주시,한경면,욕탕업,266000,6465975.054,2020-12-15
2018-01,제주시,한경면,차량용 주유소 운영업,246708740,6465975.054,2020-12-15
2018-01,제주시,한림읍,관광 민예품 및 선물용품 소매업,613500,21344447.95,2020-12-15
2018-01,제주시,한림읍,그외 기타 종합 소매업,418224100,21344447.95,2020-12-15
2018-01,제주시,한림읍,기타 외국식 음식점업,19024500,21344447.95,2020-12-15
2018-01,제주시,한림읍,전시 및 행사 대행업,74133350,21344447.95,2020-12-15
2018-01,제주시,한림읍,일식 음식점업,76489054,21344447.95,2020-12-15
2018-01,제주시,한림읍,일반유흥 주점업,213116033,21344447.95,2020-12-15
2018-01,제주시,한림읍,육류 소매업,76210510,21344447.95,2020-12-15
2018-01,제주시,한림읍,욕탕업,2065500,21344447.95,2020-12-15
2018-01,제주시,한림읍,여관업,212245570,21344447.95,2020-12-15
2018-01,제주시,한림읍,스포츠 및 레크레이션 용품 임대업,10917724,21344447.95,2020-12-15
2018-01,제주시,한림읍,슈퍼마켓,364770300,21344447.95,2020-12-15
2018-01,제주시,한림읍,수산물 소매업,74084080,21344447.95,2020-12-15
2018-01,제주시,한림읍,서양식 음식점업,134929750,21344447.95,2020-12-15
2018-01,제주시,한림읍,빵 및 과자류 소매업,50329506,21344447.95,2020-12-15
2018-01,제주시,한림읍,비알콜 음료점업,15417750,21344447.95,2020-12-15
2018-01,제주시,한림읍,내항 여객 운송업,5722500,21344447.95,2020-12-15
2018-01,제주시,한림읍,기타음식료품위주종합소매업,8735040,21344447.95,2020-12-15
2018-01,제주시,한림읍,기타 주점업,59820500,21344447.95,2020-12-15
2018-01,제주시,한경면,스포츠 및 레크레이션 용품 임대업,328000,6465975.054,2020-12-15
2018-01,제주시,일도2동,슈퍼마켓,525383376,30822257.35,2020-12-15
2018-01,제주시,일도2동,수산물 소매업,30297066,30822257.35,2020-12-15
2018-01,제주시,일도2동,서양식 음식점업,36664800,30822257.35,2020-12-15
2018-01,제주시,이도1동,호텔업,316614190,11734115.4,2020-12-15
2018-01,제주시,이도1동,한식 음식점업,415041401,11734115.4,2020-12-15
2018-01,제주시,이도1동,"피자, 햄버거, 샌드위치 및 유사 음식점업",5334970,11734115.4,2020-12-15
2018-01,제주시,이도1동,체인화 편의점,96546840,11734115.4,2020-12-15
2018-01,제주시,이도1동,차량용 주유소 운영업,44318899,11734115.4,2020-12-15
2018-01,제주시,이도1동,중식 음식점업,18299000,11734115.4,2020-12-15
2018-01,제주시,이도1동,화장품 및 방향제 소매업,21529360,11734115.4,2020-12-15
2018-01,제주시,이도1동,전시 및 행사 대행업,819550,11734115.4,2020-12-15
2018-01,제주시,이도1동,일반유흥 주점업,199833010,11734115.4,2020-12-15
2018-01,제주시,이도1동,육류 소매업,44917484,11734115.4,2020-12-15
2018-01,제주시,이도1동,욕탕업,2957800,11734115.4,2020-12-15
2018-01,제주시,이도1동,여행사업,1447600,11734115.4,2020-12-15
2018-01,제주시,이도1동,여관업,19312650,11734115.4,2020-12-15
2018-01,제주시,이도1동,스포츠 및 레크레이션 용품 임대업,67976050,11734115.4,2020-12-15
2018-01,제주시,이도1동,일식 음식점업,32160000,11734115.4,2020-12-15
2018-01,제주시,이도1동,슈퍼마켓,174857516,11734115.4,2020-12-15
2018-01,제주시,이도2동,건강보조식품 소매업,13725800,61542277.26,2020-12-15
2018-01,제주시,이도2동,관광 민예품 및 선물용품 소매업,14575700,61542277.26,2020-12-15
2018-01,제주시,이도2동,여행사업,52530451,61542277.26,2020-12-15
2018-01,제주시,이도2동,여관업,147135539,61542277.26,2020-12-15
2018-01,제주시,이도2동,스포츠 및 레크레이션 용품 임대업,155934360,61542277.26,2020-12-15
2018-01,제주시,이도2동,슈퍼마켓,3350775380,61542277.26,2020-12-15
2018-01,제주시,이도2동,수산물 소매업,65780910,61542277.26,2020-12-15
2018-01,제주시,이도2동,서양식 음식점업,217968679,61542277.26,2020-12-15
2018-01,제주시,이도2동,과실 및 채소 소매업,275261298,61542277.26,2020-12-15
2018-01,제주시,이도2동,빵 및 과자류 소매업,197438004,61542277.26,2020-12-15
2018-01,제주시,이도2동,마사지업,3370000,61542277.26,2020-12-15
2018-01,제주시,이도2동,기타음식료품위주종합소매업,182300,61542277.26,2020-12-15
2018-01,제주시,이도2동,기타 주점업,204978050,61542277.26,2020-12-15
2018-01,제주시,이도2동,기타 외국식 음식점업,74939434,61542277.26,2020-12-15
2018-01,제주시,이도2동,그외 기타 종합 소매업,18929000,61542277.26,2020-12-15
2018-01,제주시,이도2동,그외 기타 스포츠시설 운영업,1120000,61542277.26,2020-12-15
2018-01,제주시,이도2동,비알콜 음료점업,176711312,61542277.26,2020-12-15
2018-01,제주시,이도1동,수산물 소매업,283241758,11734115.4,2020-12-15
2018-01,제주시,이도1동,서양식 음식점업,18233420,11734115.4,2020-12-15
2018-01,제주시,이도1동,빵 및 과자류 소매업,48251828,11734115.4,2020-12-15
2018-01,제주시,우도면,여관업,3095600,1599777.085,2020-12-15
2018-01,제주시,우도면,스포츠 및 레크레이션 용품 임대업,8940000,1599777.085,2020-12-15
2018-01,제주시,우도면,슈퍼마켓,14893550,1599777.085,2020-12-15
2018-01,제주시,우도면,수산물 소매업,2609000,1599777.085,2020-12-15
2018-01,제주시,우도면,서양식 음식점업,19538000,1599777.085,2020-12-15
2018-01,제주시,우도면,빵 및 과자류 소매업,7649800,1599777.085,2020-12-15
2018-01,제주시,우도면,여행사업,5892000,1599777.085,2020-12-15
2018-01,제주시,우도면,비알콜 음료점업,12440700,1599777.085,2020-12-15
2018-01,제주시,우도면,기타음식료품위주종합소매업,12533460,1599777.085,2020-12-15
2018-01,제주시,우도면,기타 주점업,3960000,1599777.085,2020-12-15
2018-01,제주시,우도면,과실 및 채소 소매업,5096000,1599777.085,2020-12-15
2018-01,제주시,용담2동,화장품 및 방향제 소매업,11834300,18246425.72,2020-12-15
2018-01,제주시,용담2동,한식 음식점업,1262460085,18246425.72,2020-12-15
2018-01,제주시,용담2동,"피자, 햄버거, 샌드위치 및 유사 음식점업",141064330,18246425.72,2020-12-15
2018-01,제주시,우도면,내항 여객 운송업,146005500,1599777.085,2020-12-15
2018-01,제주시,우도면,육류 소매업,936100,1599777.085,2020-12-15
2018-01,제주시,우도면,일식 음식점업,2991000,1599777.085,2020-12-15
2018-01,제주시,우도면,자동차 임대업,1785000,1599777.085,2020-12-15
2018-01,제주시,이도1동,비알콜 음료점업,14618490,11734115.4,2020-12-15
2018-01,제주시,이도1동,기타음식료품위주종합소매업,510400,11734115.4,2020-12-15
2018-01,제주시,이도1동,기타 주점업,66861000,11734115.4,2020-12-15
2018-01,제주시,이도1동,기타 외국식 음식점업,10110000,11734115.4,2020-12-15
2018-01,제주시,이도1동,기타 수상오락 서비스업,621000,11734115.4,2020-12-15
2018-01,제주시,이도1동,그외 기타 종합 소매업,360179000,11734115.4,2020-12-15
2018-01,제주시,이도1동,관광 민예품 및 선물용품 소매업,5127000,11734115.4,2020-12-15
2018-01,제주시,이도1동,과실 및 채소 소매업,206596900,11734115.4,2020-12-15
2018-01,제주시,이도1동,건강보조식품 소매업,19457100,11734115.4,2020-12-15
2018-01,제주시,우도면,한식 음식점업,111338350,1599777.085,2020-12-15
2018-01,제주시,우도면,"피자, 햄버거, 샌드위치 및 유사 음식점업",3842600,1599777.085,2020-12-15
2018-01,제주시,우도면,체인화 편의점,8725540,1599777.085,2020-12-15
2018-01,제주시,우도면,차량용 주유소 운영업,18110921,1599777.085,2020-12-15
2018-01,제주시,우도면,차량용 가스 충전업,4972000,1599777.085,2020-12-15
2018-01,제주시,우도면,중식 음식점업,5425600,1599777.085,2020-12-15
2018-01,제주시,이도2동,욕탕업,12187900,61542277.26,2020-12-15
2018-01,제주시,이도2동,육류 소매업,145203040,61542277.26,2020-12-15
2018-01,제주시,이도2동,일반유흥 주점업,251133950,61542277.26,2020-12-15
2018-01,제주시,이도2동,일식 음식점업,263032050,61542277.26,2020-12-15
2018-01,제주시,일도1동,일식 음식점업,40568500,3489566.8260000004,2020-12-15
2018-01,제주시,일도1동,일반유흥 주점업,11009000,3489566.8260000004,2020-12-15
2018-01,제주시,일도1동,육류 소매업,48918340,3489566.8260000004,2020-12-15
2018-01,제주시,일도1동,욕탕업,1101700,3489566.8260000004,2020-12-15
2018-01,제주시,일도1동,여행사업,8679020,3489566.8260000004,2020-12-15
2018-01,제주시,일도1동,여관업,48488800,3489566.8260000004,2020-12-15
2018-01,제주시,일도1동,전시 및 행사 대행업,193000,3489566.8260000004,2020-12-15
2018-01,제주시,일도1동,스포츠 및 레크레이션 용품 임대업,1091253114,3489566.8260000004,2020-12-15
